sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_HCHL	p_fitness_adj_CO2_30percent	p_fitness_adj_HCHL	impact_score
sll1526	sll1526	sll1526	hypothetical protein	-1.3109715765500543	-1.2678105148050203	0.5602916101530038	0.7940384519216179	-0.030519479443124806
sll1527	sll1527	sll1527	unknown protein	0.08848192231395142	0.008284105803814053	0.7324131804450047	0.8028815423590938	0.05670841989067259
sll1528	sll1528	sll1528	unknown protein	-1.8261700966640741	-2.809428742765746	0.2871038646357691	0.031726946233778044	0.6952688563187956
sll1530	sll1530	sll1530	unknown protein	0.5745612721900695	-0.06648285343614911	0.2871038646357691	0.7571556603560908	0.4532866482701002
sll1531	sll1531	sll1531	unknown protein	0.11546870184360088	-0.6106214213510455	0.45352377927595783	0.24883235374309712	0.5134232498635101
sll1532	sll1532	sll1532	hypothetical protein	-0.24047055919057034	-0.037002622113285345	1	0.8445496815343818	-0.14387355806138596
sll1534	sll1534	sll1534	probable glycosyltransferase	-2.036722544551275	-2.8377651998979108	0.13092199202511332	0.004020937266418331	0.5664226936152846
sll1537	sll1537	sll1537	similar to mutator MutT protein	-0.9395614616697509	0.07568713681811809	0.2871038646357691	0.8618620754825115	-0.7178891685809106
sll1541	sll1541	sll1541	hypothetical protein	-0.06304622168946943	-2.193574120485039	0.9647691158263495	0.34937775990994957	1.5065107247454737
sll1542	sll1542	sll1542	hypothetical protein	-0.7427669482932016	-0.53346426447328	0.9458951075850284	0.13432308221621178	-0.1479993470496104
sll1543	sll1543	sll1543	hypothetical protein	0.16074206965149293	0.08406069970061986	0.9458951075850284	0.77956459118156	0.0542219166829367
sll1544	sll1544	sll1544	two-component response regulator NarL subfamily	0.42592141912337633	0.18210006759245975	0.23672765952564015	0.4194882043165798	0.1724077310655801
sll1547	sll1547	sll1547	hypothetical protein	-0.07969942727474942	-0.11414232228524861	0.8010213373011333	0.49252110528058224	0.024354804625620275
sll1549	sll1549	sll1549	salt-enhanced periplasmic protein	0.37723939368793524	-0.013678973064481617	0.45352377927595783	0.8906542754697802	0.27642102802100377
sll1550	sll1550	sll1550	probable porin	-1.6179576220519067	-0.5825606419662552	0.06417443964082256	0.6922301968054615	-0.7321362258386368
sll1552	sll1552	sll1552	unknown protein	0.2875276272223918	0.10264511058095294	0.9458951075850284	0.9208410939224626	0.13073168123999612
sll1555	sll1555	hik42	two-component hybrid sensor and regulator	0.17000918950039598	0.15235559089429654	0.8313727550868939	0.8584711895836435	0.012482979286718297
sll1556	sll1556	sll1556	isopentenyl-dephosphate delta-isomerase	-0.551262323347457	-1.1826648943030673	0.7324131804450047	0.7993737655986074	0.44646903958133227
sll1558	sll1558	sll1558	mannose-1-phosphate guanyltransferase	-1.8755043242560272	-1.219060407975357	0.014165882177057623	0.6922301968054615	-0.4641759446707161
sll1559	sll1559	sll1559	soluble hydrogenase 42 kD subunit	-0.2912112834026903	-0.08999982095132433	0.8624632381404762	0.7571556603560908	-0.14227798955182325
sll1562	sll1562	sll1562	unknown protein	0.2681427760109699	0.18496311781972313	0.6652586483325006	0.7357542169014557	0.05881690036380975
sll1563	sll1563	sll1563	unknown protein	-0.012596258912802515	0.07747825735627681	0.6984100208815922	0.8753595637872725	-0.06369230126596398
sll1568	sll1568	sll1568	fibrillin	0.26380379031709233	-0.05889889369675396	0.9458951075850284	0.48544139881612103	0.22818525617329036
sll1570	sll1570	sll1570	unknown protein	0.6755239421888605	0.05661584783652421	0.3178048046721386	0.9901425144145735	0.43763411044778056
sll1571	sll1571	sll1571	hypothetical protein	-2.243034198716173	-4.117444562576297	0.8313727550868939	0.014567728247160919	1.3254082790118378
sll1573	sll1573	sll1573	hypothetical protein	0.15912613776183812	-0.06946190733554877	0.8624632381404762	0.8963571804738156	0.1616361567865386
sll1574	sll1574	spkA'	a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)	0.40840808860378325	0.3014430827396086	0.9190642338250596	0.3914441053575694	0.07563568099621669
sll1575	sll1575	spkA	a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)	0.26189004436055563	0.010460706308262457	0.8010213373011333	0.9690795205267375	0.17778738992602133
sll1582	sll1582	sll1582	unknown protein	0.4213593795586961	-0.07387210727570338	0.594324564040631	0.5729877325201221	0.3501815425977003
sll1584	sll1584	sll1584	ferredoxin like protein	0.18716798078712002	0.0905674432452239	0.8010213373011333	0.7571556603560908	0.0683068951621404
sll1586	sll1586	sll1586	unknown protein	-0.28145877596278546	0.21727178681574955	0.14692368791880397	0.267963686191185	-0.35265576292568523
sll1590	sll1590	hik20	two-component sensor histidine kinase	-2.8864497756910197	-3.0117603601696676	0.9647691158263495	0.6759403069414428	0.0886079640393017
sll1592	sll1592	sll1592	two-component response regulator NarL subfamily	0.3579399908186891	0.2725597875498602	0.594324564040631	0.1397277030160682	0.06037292071047474
sll1595	sll1595	kaiC2	circadian clock protein KaiC homolog	-1.2160271425133837	-0.01955653838459621	0.9190642338250596	0.8963571804738156	-0.8460324776698309
sll1596	sll1596	kaiB2	circadian clock protein KaiB homolog	-0.2908201681992844	-0.3110358439266194	0.9647691158263495	0.8176257516409946	0.014294641393066878
sll1601	sll1601	sll1601	hypothetical protein	0.6126131933621135	0.0683954486190186	0.9458951075850284	0.9944022357138749	0.384820057749892
sll1606	sll1606	sll1606	hypothetical protein	0.29767483080411733	0.03861436865964756	0.9190642338250596	0.9901425144145735	0.18318340951967543
sll1608	sll1608	sll1608	hypothetical protein	0.09021264331002918	0.15355686049475376	0.9458951075850284	0.9425908845081489	-0.04479112552027218
sll1609	sll1609	sll1609	hypothetical protein	0.33960237010363375	0.03599598007304993	0.41870951708492	0.9858351800030017	0.21468213720219362
sll1611	sll1611	sll1611	unknown protein	-0.14735530080184228	0.24822324109105015	0.19000563603671725	0.3914441053575694	-0.279716269464351
sll1613	sll1613	sll1613	unknown protein	0.2300438254148051	0.08847879417620177	0.8010213373011333	0.9138872385391681	0.10010159356770183
sll1618	sll1618	sll1618	hypothetical protein	-0.23131209362742425	-1.9825142520001344	0.8927347877322642	0.8584711895836435	1.2382869214138617
sll1620	sll1620	sll1620	hypothetical protein	0.14382209945604663	0.3143703619164325	0.6984100208815922	0.654762282289572	-0.12059583290532193
sll1621	sll1621	sll1621	AhpC/TSA family protein	-0.6768818237184794	-0.5430664832138612	0.11635175242516728	0.5211609257779276	-0.09462173469760239
sll1623	sll1623	sll1623	ABC transporter ATP-binding protein	-1.980287681203819	-2.9489698750038675	0.21242716088599387	0.527387412164371	0.6849617480506757
sll1624	sll1624	sll1624	two-component response regulator	-0.39382247066236986	-0.9450428235632645	0.8624632381404762	0.8584711895836435	0.3897716494642644
sll1628	sll1628	sll1628	hypothetical protein	-2.5131892045955633	-2.1247759632822936	0.03851561305067935	0.28315961981765275	-0.2746496368352599
sll1630	sll1630	sll1630	unknown protein	0.22476335702498088	-0.005494487034153941	0.7324131804450047	0.8677386769713633	0.1628168829556088
sll1631	sll1631	sll1631	putative cytidine and deoxycytidylate deaminase	-0.09433223056214611	-0.26167724778001583	0.45352377927595783	0.77956459118156	0.11833079647253522
sll1632	sll1632	sll1632	hypothetical protein	-2.722772519864577	-1.8089141752756874	0.016428079366291867	0.18841440977626614	-0.6461954325027165
sll1634	sll1634	sll1634	hypothetical protein	-1.933499045892254	-0.6861000168908324	0.009038483826191542	0.8677386769713633	-0.8820443122524201
sll1635	sll1635	sll1635	Thy1 protein homolog	-6.82327338517107	-1.5818194839041981	0.00872410061899529	0.018092146816760586	-3.7062675968624896
sll1638	sll1638	sll1638	hypothetical protein	1.4112843844159015	-0.13814101900926803	0.06417443964082256	0.8488452633722676	1.0956092097046395
sll1640	sll1640	sll1640	hypothetical protein	0.5843811624378882	-0.2217468901094066	0.102132247396431	0.7262132217886004	0.5700186124608976
sll1642	sll1642	sll1642	hypothetical protein	0.41712970440915337	0.3106713620480636	0.4369213053105286	0.6911567261946341	0.07527741579740566
sll1643	sll1643	sll1643	hypothetical protein	0.6377046446110004	-0.1296507011359232	0.48928840640055	0.833280104803792	0.5426021685573974
sll1647	sll1647	sll1647	probable phosphinothricin N-acetyltransferase	-0.45912557754181665	-1.133820430869472	0.45352377927595783	0.005596147409483178	0.4770813060196481
sll1652	sll1652	sll1652	hypothetical protein	-2.9106142146225538	-2.3114005155307664	0.3178048046721386	0.9084526470259339	-0.4237080700076782
sll1654	sll1654	sll1654	hypothetical protein	-0.8216757050938002	-1.0977753631436251	0.08816848011047329	0.006817369317708637	0.19523194049031814
sll1656	sll1656	sll1656	hypothetical protein	-2.7299993583389233	-4.982236659631288	0.00872410061899529	0.004020937266418331	1.5925722685851202
sll1658	sll1658	sll1658	hypothetical protein	-0.34976871867706105	0.07208089134144768	1	0.8259228013140874	-0.29829271988498807
sll1659	sll1659	sll1659	hypothetical protein	0.8979130108443873	0.9323861256823823	0.14692368791880397	0.004512654927859494	-0.02437617327056884
sll1660	sll1660	sll1660	hypothetical protein	-0.11097548246180311	0.16345059142580123	0.48928840640055	0.6035556165508199	-0.19404853778032555
sll1663	sll1663	sll1663	phycocyanin alpha phycocyanobilin lyase related protein	0.1723168559189761	-0.5195736300502337	0.7708972345456213	0.745783530021352	0.4892404544672841
sll1664	sll1664	sll1664	probable glycosyl transferase	0.1276637898090349	-3.9351480731584956	0.9647691158263495	0.5566096753520644	2.8728418189894906
sll1665	sll1665	sll1665	unknown protein	-1.0356975125301573	-1.918632039256084	0.046238987532981564	0.3556969743581197	0.6243289911916378
sll1671	sll1671	sll1671	hypothetical protein	0.2657503961690657	0.21459647719602598	0.3811252389316491	0.72043285480211	0.03617128299010358
sll1672	sll1672	hik12	two-component hybrid sensor and regulator	0.5358832663924328	0.261026591393093	0.21242716088599387	0.8082313271949857	0.19435301874642016
sll1673	sll1673	sll1673	two-component response regulator	0.32419576628180563	0.19891997523828778	0.5217432202413865	0.37848928925810044	0.08858336136538042
sll1675	sll1675	sll1675	hypothetical protein	0.13439734291136526	0.12519546215521088	0.5602916101530038	0.8618620754825115	0.00650671228234676
sll1677	sll1677	sll1677	similar to spore maturation protein B	-1.8731280875016592	0.1006637755056289	0.012227041170706682	0.91682448822091	-1.3956816109832824
sll1678	sll1678	sll1678	similar to spore maturation protein A	-1.0230338152518272	0.06417909044349265	0.13092199202511332	0.9721864924133998	-0.7687756182106911
sll1680	sll1680	sll1680	hypothetical protein	-1.0658493861323484	-0.7587261350565533	0.23672765952564015	0.020288091449089354	-0.2171689334957533
sll1681	sll1681	sll1681	unknown protein	0.17705048027187215	-0.2080594336914335	0.9647691158263495	0.13432308221621178	0.2723138316656213
sll1682	sll1682	sll1682	alanine dehydrogenase	0.3988550539538142	0.2506757198208986	0.8313727550868939	0.267963686191185	0.10477861199709188
sll1686	sll1686	sll1686	hypothetical protein	0.10548477477877702	-1.7651844041025566	0.9190642338250596	0.28315961981765275	1.3227628617436615
sll1687	sll1687	hik17	unknown protein	0.13302591177175907	0.11553214621265333	0.8313727550868939	0.9011593758271035	0.012369960255331344
sll1691	sll1691	sll1691	hypothetical protein	-0.2969902365649327	-1.4385059216550047	0.2871038646357691	0.9510662035735318	0.8071734817579974
sll1692	sll1692	sll1692	hypothetical protein	0.16763494007892982	0.17266113542406686	0.9647691158263495	0.5440201611838125	-0.0035540568121146614
sll1693	sll1693	sll1693	hypothetical protein	0.16300137693691308	0.05343603933395955	0.8927347877322642	0.978907854723714	0.07747439320204187
sll1696	sll1696	sll1696	hypothetical protein	-0.4089988902114035	0.006985509280858831	0.8010213373011333	0.8538209956217918	-0.2941453897487925
sll1697	sll1697	sll1697	hypothetical protein	0.26196673700582895	-0.01048621322427248	0.41870951708492	0.7150775957144204	0.19265332866198562
sll1698	sll1698	sll1698	hypothetical protein	-1.9449820430629723	-0.8484692111863678	0.014165882177057623	0.00757043713806132	-0.7753516590780118
sll1699	sll1699	sll1699	oligopeptide-binding protein of oligopeptide AB C transporter	-0.39026171838083096	-0.15253702338652356	0.41870951708492	0.5147756777041297	-0.16809674388597845
sll1702	sll1702	ycf51	hypothetical protein YCF51	-1.3657679850873738	-2.3015855174831175	0.14692368791880397	0.04070671022037001	0.6617229231102919
sll1708	sll1708	sll1708	two-component response regulator NarL subfamily	-0.42182984130215623	0.2684770075465672	0.05405695937378547	0.324707916158483	-0.48812065392044934
sll1710	sll1710	sll1710	putative transposase [ISY523b: 1275354 - 127622 4]	0.08674681549672819	0.036363772889567596	0.7708972345456213	0.9364349138175238	0.03562619108433401
sll1712	sll1712	sll1712	DNA binding protein HU	-3.05258088139129	-0.9890116720907819	0.16704207473650773	0.5044575982201376	-1.4591637813441514
sll1714	sll1714	sll1714	unknown protein	-3.0603906724270518	-3.446986306905647	0.06491966300438194	0.023479183663789576	0.2733643947169305
sll1715	sll1715	sll1715	hypothetical protein	0.379694132706292	0.5384497655487918	0.3219508045569536	0.4245823302220854	-0.11225718453449336
sll1716	sll1716	sll1716	putative transposase [ISY523a: 967549 - 968419]	0.2115663697381784	0.3174321156855149	0.9647691158263495	0.6831772011774522	-0.07485838685473388
sll1717	sll1717	sll1717	unknown protein	0.07475216302879634	0.19223436421154944	0.5602916101530038	0.7571556603560908	-0.08307246112504695
sll1722	sll1722	sll1722	hypothetical protein	0.30678237696681565	0.06797567285903756	0.6984100208815922	0.9760244128074421	0.16886183986741923
sll1723	sll1723	sll1723	probable glycosyltransferase	0.40798106016857927	0.11989065201703232	0.8313727550868939	0.8677386769713633	0.20371068119875907
sll1725	sll1725	sll1725	ATP-binding protein of ABC transporter	-3.5441863255481256	-4.066902923934566	0.05405695937378547	0.72043285480211	0.3696164513578171
sll1726	sll1726	sll1726	hypothetical protein	0.04666096566590381	0.046014600688161586	0.9190642338250596	0.9208410939224626	4.5704905888301837e-4
sll1730	sll1730	sll1730	unknown protein	-1.4083920672126635	-1.1326946139345653	0.3811252389316491	0.7523734985761684	-0.1949475387688046
sll1734	sll1734	cupA	protein involved in low CO2-inducible;  high aff inity CO2 uptake	0.3700529986267142	0.2168990789273501	0.8927347877322642	0.41193541772387504	0.1082961751847203
sll1735	sll1735	sll1735	hypothetical protein	0.24186124446377424	0.06302067520564175	0.6984100208815922	0.9721864924133998	0.1264593792736879
sll1736	sll1736	sll1736	hypothetical protein	0.9673792306205969	-0.9661106112061554	0.08816848011047329	0.018092146816760586	1.3671837785110017
sll1737	sll1737	ycf60	hypothetical protein YCF60	0.7626923027769632	-2.4768908420249725	0.046238987532981564	0.004020937266418331	2.2907312099070896
sll1738	sll1738	sll1738	hypothetical protein	-0.0320667541125911	0.055430843385549	0.8927347877322642	0.8841506451549543	-0.061870144528465953
sll1739	sll1739	sll1739	unknown protein	0.2099386878208244	0.19948087083136218	0.8313727550868939	0.4455700587322807	0.007394793309656617
sll1749	sll1749	sll1749	hypothetical protein	-2.3356501905621316	-1.4255068658547696	1	0.6265091551537586	-0.6435685167522455
sll1751	sll1751	sll1751	hypothetical protein	-0.6966953675281181	0.14883625725540253	0.45352377927595783	0.7993737655986074	-0.5978811455921069
sll1752	sll1752	sll1752	hypothetical protein	-1.7595919690459805	0.10090149680865736	0.05405695937378547	0.8584711895836435	-1.3155675460590768
sll1755	sll1755	sll1755	unknown protein	-0.31617710031017565	0.3931897763804979	0.6326011029152486	0.7853048391346065	-0.5015981288570968
sll1757	sll1757	sll1757	hypothetical protein	-1.2387324262726633	-2.874190801956321	0.016428079366291867	0.004020937266418331	1.1564437077942504
